base_offset	offset	absdelta	probe_length	millis
211019612160	211019019776	592384	512	7.810699
178774299648	178773324800	974848	512	3.025773
20662228992	20661209600	1019392	512	6.827359
147112532480	147111842304	690176	512	8.302438
229293139968	229292107776	1032192	512	9.623335
249427267072	249426503168	763904	512	3.311386
11937807360	11937205248	602112	512	3.343064
11784093696	11783189504	904192	512	7.789795
242252335104	242251323904	1011200	512	7.066360
115460325376	115459766272	559104	512	1.683265
93649000448	93648079872	920576	512	6.851829
127471402496	127470785536	616960	512	9.272901
18272058880	18271365120	693760	512	2.617748
249048344576	249047688704	655872	512	4.995832
5207321088	5206363136	957952	512	7.579350
150394524160	150393876992	647168	512	1.663717
241792166912	241791137280	1029632	512	6.827342
53794744320	53793788928	955392	512	7.041071
120069829632	120069081600	748032	512	8.040898
130882346496	130881712128	634368	512	2.062166
5194437120	5193434112	1003008	512	7.223326
52297293824	52296458752	835072	512	9.423345
133999400448	133998422016	978432	512	5.667398
149756625408	149755751936	873472	512	6.393868
5949427712	5948781056	646656	512	3.144836
176650915840	176649932800	983040	512	3.265871
248791707648	248790680576	1027072	512	6.126269
61724589056	61723847168	741888	512	1.862997
165441897472	165440855040	1042432	512	4.291352
6041540096	6040762880	777216	512	8.995137
212574150656	212573617664	532992	512	8.520782
59108052480	59107255296	797184	512	8.341910
159862682112	159861639680	1042432	512	3.161163
189745387008	189744743936	643072	512	7.834524
118370887680	118370048512	839168	512	7.181638
31953393664	31952453120	940544	512	7.318228
5507020288	5506077184	943104	512	7.673865
54724569600	54723956224	613376	512	3.079053
192049809408	192049009152	800256	512	5.985117
235629951488	235629139968	811520	512	3.869001
15524663296	15523756544	906752	512	7.750706
209475352576	209474500608	851968	512	4.603103
136685772800	136684801024	971776	512	5.754436
52956517376	52955680768	836608	512	8.106584
66749424640	66748720128	704512	512	2.188169
129333713920	129333108224	605696	512	9.370495
201903574528	201902842368	732160	512	6.355065
95815926784	95815271936	654848	512	2.327769
82674052608	82673158656	893952	512	7.250403
7592163840	7591601664	562176	512	2.430489
139624625152	139623987200	637952	512	8.939299
199538609152	199537785856	823296	512	5.538775
171986784256	171986194432	589824	512	8.831052
236442177024	236441291776	885248	512	2.863557
112179966464	112179244544	721920	512	8.411815
145254411264	145253560832	850432	512	6.726934
170663102976	170662097920	1005056	512	3.015554
119591131136	119590572032	559104	512	1.892277
191709865472	191708848640	1016832	512	2.198749
17033716224	17032685056	1031168	512	6.781137
10513537536	10512545792	991744	512	7.125466
243809565696	243809031168	534528	512	7.246581
206545064960	206544164352	900608	512	2.864857
10235425280	10234550784	874496	512	8.016881
18235793920	18235079168	714752	512	2.442844
109566260736	109565548032	712704	512	1.623472
32126990336	32126191616	798720	512	8.514964
69919733760	69919058944	674816	512	2.411839
80806240768	80805641216	599552	512	1.959135
214312298496	214311303168	995328	512	2.828773
120852739072	120852126208	612864	512	2.402603
139668034560	139667176448	858112	512	6.830176
245526256128	245525708288	547840	512	6.644059
94379020288	94377998336	1021952	512	5.934952
47757469184	47756568576	900608	512	7.492212
88341113344	88340573184	540160	512	1.997907
182726322176	182725467136	855040	512	5.702162
64786821632	64785864704	956928	512	6.898955
9063092736	9062185472	907264	512	7.958966
224298980864	224298441216	539648	512	7.920917
202170789888	202170153984	635904	512	7.517964
125599713792	125599012352	701440	512	8.500585
25628120064	25627584512	535552	512	2.533065
242917521920	242916894720	627200	512	5.871235
51554315776	51553737216	578560	512	3.348778
76443359744	76442678272	681472	512	2.240350
182728838144	182727971328	866816	512	5.471346
166850180608	166849345024	835584	512	6.513764
119305323008	119304476160	846848	512	7.085781
155181981696	155181314048	667648	512	1.821650
201832029696	201831145472	884224	512	4.495226
56050108928	56049435648	673280	512	2.570753
180467150848	180466594304	556544	512	2.131179
181737799680	181736844288	955392	512	4.623268
136714520064	136713505280	1014784	512	5.263264
45478130688	45477301760	828928	512	8.251520
153311859712	153311333376	526336	512	9.788275
231172183552	231171393024	790528	512	4.143111
212678870528	212677972992	897536	512	4.036166
221292353024	221291411456	941568	512	3.149885
239902650368	239901992448	657920	512	5.384352
9085608960	9084747776	861184	512	8.330351
127255240192	127254543872	696320	512	8.511232
40710123520	40709210112	913408	512	7.559458
196993631232	196992647168	984064	512	2.292985
33569490944	33568946176	544768	512	3.710135
199976881664	199976044544	837120	512	5.382644
235284234240	235283326976	907264	512	2.556659
123435429376	123434546688	882688	512	6.788131
209844372992	209843449856	923136	512	2.324953
157956092928	157955526144	566784	512	9.396269
2983585792	2983022080	563712	512	2.427328
92052328448	92051287552	1040896	512	5.787760
137701186048	137700206080	979968	512	5.677781
139643703808	139642737664	966144	512	5.769262
31756519424	31755686912	832512	512	8.225667
104468318720	104467612672	706048	512	8.586371
238798972416	238798355456	616960	512	6.019722
20329400320	20328774144	626176	512	1.789629
9526509568	9525680640	828928	512	8.613293
239798156288	239797590016	566272	512	6.768505
87064275456	87063360000	915456	512	7.037698
82224363008	82223472128	890880	512	7.283825
223840317440	223839731200	586240	512	7.322552
57358705664	57357921280	784384	512	8.500173
28516213760	28515353600	860160	512	8.000943
93492943360	93492199936	743424	512	8.452620
163273430528	163272638976	791552	512	8.287391
130649769472	130648899584	869888	512	6.704545
185293346304	185292338688	1007616	512	4.004308
37356426752	37355684864	741888	512	8.954793
39863899136	39863075840	823296	512	8.346144
172229549568	172228825600	723968	512	7.408241
86826491904	86825756672	735232	512	8.645243
227204680192	227203761664	918528	512	2.972059
12856510976	12855665664	845312	512	8.230788
472730624	471957504	773120	512	2.147434
103546470912	103545739776	731136	512	8.331616
98043328000	98042414592	913408	512	6.916816
130634085888	130633327616	758272	512	7.793712
228025324544	228024406528	918016	512	2.863312
86059809280	86058911744	897536	512	7.228384
20666841088	20665951232	889856	512	7.934555
177564793856	177564197888	595968	512	8.538937
98862944768	98862145536	799232	512	7.942098
121259371008	121258759680	611328	512	9.352355
156376437248	156375426048	1011200	512	4.855278
10116757504	10115973632	783872	512	1.842585
195687606272	195686764032	842240	512	3.935371
20039365120	20038411264	953856	512	7.420473
235648164864	235647377408	787456	512	2.848656
149190380032	149189549568	830464	512	6.916653
172782007808	172781059072	948736	512	5.032440
198323409408	198322369024	1040384	512	2.990263
200046046208	200045272064	774144	512	6.123732
172291134976	172290234880	900096	512	5.547154
51528514048	51527755264	758784	512	8.711667
159711504384	159710731264	773120	512	7.294259
132493864448	132492990464	873984	512	6.719764
186779695104	186778801664	893440	512	5.310918
108844766720	108844068864	697856	512	8.640941
122760517120	122759939584	577536	512	2.766745
158693582336	158692856320	726016	512	7.768085
159640998400	159640416256	582144	512	9.228488
190745823744	190745025024	798720	512	6.070536
208006773760	208006156288	617472	512	7.509464
153118438912	153117813760	625152	512	8.778876
13243433984	13242386432	1047552	512	6.626191
83825620480	83825050624	569856	512	1.869415
184151235072	184150440448	794624	512	6.374861
239171263488	239170528256	735232	512	2.914016
100930129408	100929118720	1010688	512	6.058223
95125821440	95125252608	568832	512	1.756848
40225992192	40225243136	749056	512	8.904829
210321259520	210320301056	958464	512	3.279324
74351054336	74350417920	636416	512	2.623278
128926798848	128926233088	565760	512	2.965850
128106347008	128105571840	775168	512	7.800535
207763403264	207762469376	933888	512	9.374173
219809261056	219808255488	1005568	512	9.224692
175787165184	175786309632	855552	512	3.290742
227779190272	227778284544	905728	512	9.974999
41008373760	41007417344	956416	512	7.206704
128376010240	128375038976	971264	512	4.292576
116460621312	116459936768	684544	512	1.781542
41160579584	41159930368	649216	512	2.833489
237121782784	237121116672	666112	512	3.918425
90364115968	90363549184	566784	512	1.771492
167091236864	167090364928	871936	512	6.144109
134724774912	134724211712	563200	512	9.687530
6210863104	6210244096	619008	512	1.998387
104413174272	104412301824	872448	512	7.017742
14319421440	14318887936	533504	512	2.565922
117325215232	117324535296	679936	512	8.667321
119844623872	119844037120	586752	512	2.702790
193207422976	193206549504	873472	512	5.219141
182206101504	182205220352	881152	512	5.429705
153439574016	153438935040	638976	512	8.629863
75424923648	75424059392	864256	512	7.533790
40555798016	40554802176	995840	512	6.897866
152973467648	152972436992	1030656	512	4.656540
31558914560	31557917184	997376	512	6.835176
5598684160	5597987328	696832	512	2.750392
211921560576	211920813568	747008	512	5.896480
65980423680	65979803136	620544	512	2.914735
1086374400	1085765632	608768	512	3.460747
80494853632	80494080000	773632	512	8.260584
27905892352	27905338368	553984	512	3.691264
212050400256	212049404928	995328	512	2.830894
14029605888	14028789760	816128	512	8.498466
90082324480	90081459712	864768	512	7.373536
213746521088	213745809920	711168	512	6.322872
201694249472	201693241856	1007616	512	9.941339
193696573952	193695839232	734720	512	6.774512
165821118976	165820378112	740864	512	5.807905
20378566656	20377577472	989184	512	7.096134
82599159808	82598600704	559104	512	1.950890
189928063488	189927272960	790528	512	6.145621
153918635008	153917938176	696832	512	8.057072
182648242688	182647345664	897024	512	5.225547
37578580992	37577718272	862720	512	7.921738
113973211136	113972194304	1016832	512	5.689973
32012448768	32011551744	897024	512	9.071820
147849600512	147848740352	860160	512	6.620464
49313389056	49312486912	902144	512	7.493136
41277429760	41276639232	790528	512	8.582336
164377846784	164377259520	587264	512	9.038106
120903061504	120902412288	649216	512	2.157494
39027181056	39026208768	972288	512	7.084953
9818821632	9817890816	930816	512	7.787434
108742544384	108741957632	586752	512	9.710347
169177839616	169176887296	952320	512	4.977384
70913394688	70912681984	712704	512	2.120194
141909682688	141909129216	553472	512	9.661606
150425086976	150424551424	535552	512	9.688552
170127989248	170126973440	1015808	512	4.238672
165257536512	165256855552	680960	512	8.064763
164151359488	164150358528	1000960	512	4.718731
110879556096	110878697472	858624	512	7.211477
60872241664	60871630848	610816	512	1.688922
41476281856	41475503616	778240	512	8.663060
200613026816	200612030464	996352	512	2.114541
179160264704	179159461376	803328	512	6.272930
120240734720	120239785472	949248	512	6.119677
127439503360	127438466048	1037312	512	5.289058
72499992576	72499420672	571904	512	1.970248
50205210112	50204414976	795136	512	8.341417
24445094400	24444079104	1015296	512	6.869912
135755940352	135754973696	966656	512	4.417296
139784366592	139783426048	940544	512	6.093870
18826400256	18825795072	605184	512	3.320893
84746512384	84745932288	580096	512	1.764932
61637278208	61636285440	992768	512	6.600828
215680071168	215679247872	823296	512	4.610318
197964032000	197963110912	921088	512	4.369662
219523424256	219522568704	855552	512	4.255924
60944034304	60943280128	754176	512	8.747375
107307300864	107306260480	1040384	512	5.426022
162674471936	162673876480	595456	512	8.933194
105049132544	105048306688	825856	512	7.457907
4015706624	4015159296	547328	512	3.937013
159494074880	159493237248	837632	512	6.617619
2413049856	2412338688	711168	512	9.497170
55943623680	55942575616	1048064	512	6.252314
202368864768	202368330240	534528	512	8.706365
9610158592	9609385984	772608	512	9.029887
74612617728	74611973632	644096	512	9.430830
249230372864	249229604352	768512	512	1.844191
38092220928	38091471872	749056	512	8.933191
175588740096	175587863040	877056	512	4.143886
243751028224	243750469120	559104	512	6.856092
3369026560	3368481792	544768	512	2.579243
242023282688	242022713856	568832	512	6.702794
177992518656	177991989248	529408	512	9.343789
159519862784	159519112192	750592	512	7.532102
22195425280	22194754048	671232	512	2.918218
91614797312	91614246912	550400	512	1.947444
174926414848	174925473280	941568	512	5.063403
151367668224	151367072256	595968	512	7.464157
103232631808	103231713280	918528	512	6.619637
92015450624	92014723584	727040	512	8.612528
157457953280	157457379328	573952	512	7.794569
174329973248	174329320960	652288	512	8.177859
210467917824	210467122176	795648	512	5.310783
12826431488	12825825280	606208	512	1.971403
244279728640	244278828544	900096	512	1.846046
124949666304	124948975616	690688	512	8.601300
88932598272	88931739136	859136	512	7.385053
162153470976	162152462848	1008128	512	4.664358
168084436992	168083662848	774144	512	7.120551
29880361984	29879356416	1005568	512	6.813206
247739386880	247738769408	617472	512	5.572454
238233378816	238232724480	654336	512	4.108601
161868992000	161868239360	752640	512	7.288613
214288351744	214287377408	974336	512	2.995810
1585581568	1584560640	1020928	512	7.083404
127293750272	127292861952	888320	512	6.707947
13458070016	13457201152	868864	512	8.081937
167126489600	167125859328	630272	512	8.576623
230722823680	230721901056	922624	512	9.184610
238255697408	238254871552	825856	512	9.790721
122032570368	122031809024	761344	512	7.892963
50466039808	50465248256	791552	512	8.452182
212716222464	212715604480	617984	512	7.497091
69331073024	69330049536	1023488	512	6.331666
50926566400	50925840384	726016	512	9.005522
116607602176	116606896640	705536	512	8.436732
98259329024	98258403328	925696	512	6.813994
37359319552	37358592000	727552	512	9.124367
119945170944	119944375808	795136	512	7.583887
179389967360	179389169152	798208	512	6.316494
136330829312	136329868288	961024	512	4.214012
94525084672	94524458496	626176	512	9.525359
182504389632	182503649792	739840	512	6.984695
205520544256	205519574016	970240	512	2.107727
188234339840	188233713664	626176	512	8.024254
157762422272	157761800704	621568	512	1.932198
4423998976	4423276032	722944	512	2.505988
30648036864	30647174656	862208	512	7.975835
171595473920	171594471936	1001984	512	3.078796
206885588480	206884711424	877056	512	4.596720
206462056448	206461147136	909312	512	4.231855
78109151744	78108121088	1030656	512	6.086627
187335535104	187334724608	810496	512	5.898069
170981682688	170980912640	770048	512	6.913501
22272887296	22272342528	544768	512	3.779493
2965974528	2965383680	590848	512	2.194109
19943614464	19942612480	1001984	512	6.998426
6405555200	6404828672	726528	512	2.489469
102229693440	102228720128	973312	512	6.095439
10825409024	10824391680	1017344	512	6.865631
244092591104	244091898880	692224	512	4.905948
216986268672	216985226752	1041920	512	8.793406
249112441856	249111788032	653824	512	3.645617
15477861376	15476828672	1032704	512	6.746639
119288441344	119287741952	699392	512	8.496261
22183205376	22182505984	699392	512	9.454621
239957814272	239957014528	799744	512	1.952984
194273414656	194272745472	669184	512	7.533807
215210896896	215210232832	664064	512	6.837513
249603078144	249602296832	781312	512	3.082841
173233830912	173233174016	656896	512	8.135400
160507627520	160506619392	1008128	512	4.665635
210611628032	210610615808	1012224	512	9.514541
184835878400	184835082240	796160	512	6.334138
104671855616	104670941696	913920	512	6.622124
205391051264	205390017024	1034240	512	2.724195
135011179520	135010321408	858112	512	6.815038
148750408192	148749632512	775680	512	7.508399
169917817344	169917263360	553984	512	9.290397
25448317440	25447669248	648192	512	1.800855
225715193344	225714171392	1021952	512	9.793314
215694040576	215693286912	753664	512	5.578308
157329520640	157328599040	921600	512	4.432435
4448289280	4447488000	801280	512	8.796410
177567098880	177566480384	618496	512	8.318943
154399087104	154398324736	762368	512	7.410838
22146393600	22145393152	1000448	512	7.030689
210448185856	210447315456	870400	512	2.993989
125756948992	125755957760	991232	512	5.748719
206269378048	206268805120	572928	512	8.227504
144766585856	144765893120	692736	512	9.628826
88665524224	88664504320	1019904	512	5.952134
232865657856	232864664064	993792	512	8.210497
71369013760	71368010240	1003520	512	4.950636
185327937536	185326989824	947712	512	4.804143
58020016128	58019258368	757760	512	1.803997
4968856576	4968198656	657920	512	2.984275
61712235520	61711589376	646144	512	2.674288
178542869504	178541856768	1012736	512	3.935695
128391122432	128390481920	640512	512	9.008673
44914703360	44913768448	934912	512	7.405265
210922624512	210921780736	843776	512	4.626631
52553656320	52552998400	657920	512	9.530701
35357295616	35356593152	702464	512	9.293358
21785359360	21784419328	940032	512	7.497811
248642528768	248641817088	711680	512	4.123543
